ARC-ES6[�15:30:43 - 12/06/2024틿S�- Not Set -틿SセESセES�0.000000틿S�0.000000틿SセES�0.000000틿S�0.000000틿S�50.000000틿S�350.000000틿S�5.000000틿S�0.020000틿S�30.000000틿S�0.200000틿S�35.000000틿S�50.000000틿S�200.000000틿S�25.000000틿S�20.000000틿S�1000.000000틿S�100000.000000틿S�0.000000틿S�30.000000틿S�0.000000틿S�0.000000틿S�0.000000틿S�0.000000틿S�0.500000틿S�1440.000000틿S�0.000000틿S�2.500000틿S�0.250000틿S�0.000000틿S�30.000000틿S�0.000000틿S�0.100000틿S�0.100000틿S�0.100000틿S�1.000000틿S�0.000000틿S�0.000000틿S�0.000000틿S�0.000000틿S�0.000000틿S]
0.000 36.091 NaN NaN NaN 40.830 49.743 50.202 26.717 26.644 0.000 0.000 0.000 0.000 0.000 
0.091 36.132 0.451 NaN NaN 40.836 49.730 50.181 26.708 26.634 0.000 0.000 0.000 0.000 0.000 
0.191 36.214 0.820 NaN NaN 40.867 49.723 50.181 26.725 26.652 0.000 600.000 0.000 0.000 0.000 
0.292 36.275 0.600 NaN NaN 40.880 49.740 50.175 26.720 26.652 0.000 600.000 108.000 0.000 0.000 
0.392 36.384 1.091 NaN NaN 40.905 49.804 50.164 26.728 26.650 0.000 600.000 0.000 0.000 0.000 
0.482 36.475 1.006 NaN NaN 40.947 49.854 50.158 26.730 26.653 0.000 0.000 0.000 0.000 0.000 
0.583 36.554 0.787 NaN NaN 40.997 49.910 50.151 26.732 26.660 0.000 2400.000 0.000 0.000 0.000 
0.683 36.640 0.857 NaN NaN 41.053 49.939 50.155 26.740 26.666 0.000 2400.000 68.000 0.000 0.000 
0.783 36.702 0.624 NaN NaN 41.122 49.960 50.143 26.740 26.661 0.000 2400.000 568.000 0.000 0.000 
0.884 36.764 0.612 NaN NaN 41.219 49.980 50.129 26.743 26.669 0.000 2400.000 0.000 0.000 0.000 
0.984 36.860 0.963 NaN NaN 41.366 50.014 50.135 26.759 26.683 0.000 2400.000 0.000 0.000 0.000 
1.054 36.975 1.638 NaN NaN 41.465 50.020 50.131 26.747 26.667 0.000 2400.000 0.000 0.000 0.000 
1.144 37.001 0.289 NaN NaN 41.613 50.041 50.112 26.736 26.664 0.000 2400.000 0.000 0.000 0.000 
1.245 37.093 0.908 NaN NaN 41.811 50.046 50.108 26.741 26.678 0.000 2400.000 300.000 0.000 0.000 
1.345 37.121 0.284 NaN NaN 42.035 50.083 50.116 26.760 26.683 0.000 2400.000 0.000 0.000 0.000 
1.416 37.222 1.431 NaN NaN 42.226 50.076 50.108 26.756 26.678 0.000 2400.000 0.000 0.000 0.000 
1.506 37.299 0.859 NaN NaN 42.416 50.091 50.110 26.758 26.685 0.000 2400.000 0.000 0.000 0.000 
1.607 37.374 0.747 NaN NaN 42.669 50.071 50.093 26.767 26.695 0.000 2400.000 232.000 0.000 0.000 
1.707 37.445 0.706 NaN NaN 42.922 50.081 50.114 26.773 26.702 0.000 2400.000 0.000 0.000 0.000 
1.807 37.548 1.025 NaN NaN 43.176 50.071 50.110 26.758 26.702 0.000 2400.000 0.000 0.000 0.000 
1.898 37.623 0.832 NaN NaN 43.434 50.062 50.096 26.773 26.690 0.000 2400.000 32.000 0.000 0.000 
1.988 37.734 1.226 NaN NaN 43.660 50.073 50.107 26.782 26.708 0.000 2400.000 0.000 0.000 0.000 
2.078 37.759 0.275 NaN NaN 43.872 50.058 50.101 26.782 26.701 0.000 2400.000 68.000 0.000 0.000 
2.179 37.848 0.886 NaN NaN 44.158 50.056 50.101 26.785 26.706 0.000 2400.000 268.000 0.000 0.000 
2.279 37.892 0.438 NaN NaN 44.440 50.048 50.103 26.788 26.719 0.000 2400.000 0.000 0.000 0.000 
2.379 37.969 0.769 NaN NaN 44.709 50.035 50.101 26.791 26.710 0.000 2400.000 32.000 0.000 0.000 
2.480 38.060 0.907 NaN NaN 44.982 50.051 50.095 26.790 26.714 0.000 2400.000 168.000 0.000 0.000 
2.580 38.126 0.653 NaN NaN 45.261 50.048 50.100 26.787 26.711 0.000 2400.000 0.000 0.000 0.000 
2.680 38.194 0.686 NaN NaN 45.544 50.054 50.107 26.797 26.718 0.000 2400.000 0.000 0.000 0.000 
2.781 38.290 0.955 NaN NaN 45.820 50.057 50.101 26.796 26.729 0.000 2400.000 168.000 0.000 0.000 
2.881 38.349 0.591 NaN NaN 46.090 50.051 50.098 26.809 26.722 0.000 2400.000 0.000 0.000 0.000 
2.981 38.443 0.932 NaN NaN 46.355 50.079 50.112 26.806 26.747 0.000 2400.000 0.000 0.000 0.000 
3.081 38.501 0.578 NaN NaN 46.617 50.077 50.113 26.825 26.759 0.000 0.000 100.000 0.000 0.000 
3.182 38.555 0.538 NaN NaN 46.839 50.063 50.109 26.807 26.744 0.000 0.000 0.000 0.000 0.000 
3.282 38.669 1.135 NaN NaN 47.083 50.070 50.100 26.822 26.749 0.000 2400.000 0.000 0.000 0.000 
3.372 38.707 0.429 NaN NaN 47.302 50.071 50.099 26.815 26.736 0.000 0.000 0.000 0.000 0.000 
3.473 38.801 0.923 NaN NaN 47.530 50.066 50.094 26.821 26.749 0.000 2400.000 0.000 0.000 0.000 
3.574 38.853 0.528 NaN NaN 47.753 50.084 50.109 26.824 26.752 0.000 2400.000 32.000 0.000 0.000 
3.674 38.918 0.647 NaN NaN 47.960 50.062 50.105 26.825 26.748 0.000 0.000 132.000 0.000 0.000 
3.774 38.955 0.360 NaN NaN 48.155 50.059 50.100 26.824 26.754 0.000 0.000 0.000 0.000 0.000 
3.875 39.025 0.707 NaN NaN 48.354 50.066 50.089 26.828 26.758 0.000 0.000 0.000 0.000 0.000 
3.975 39.098 0.720 NaN NaN 48.536 50.061 50.097 26.836 26.767 0.000 0.000 100.000 0.000 0.000 
4.075 39.146 0.485 NaN NaN 48.709 50.050 50.096 26.846 26.762 0.000 0.000 0.000 0.000 0.000 
4.176 39.214 0.678 NaN NaN 48.844 50.044 50.095 26.833 26.756 0.000 600.000 0.000 0.000 0.000 
4.276 39.286 0.711 NaN NaN 49.015 50.053 50.103 26.846 26.771 0.000 600.000 17.000 0.000 0.000 
4.376 39.360 0.738 NaN NaN 49.170 50.049 50.103 26.844 26.771 0.000 600.000 0.000 0.000 0.000 
4.477 39.390 0.303 NaN NaN 49.327 50.048 50.098 26.843 26.778 0.000 375.000 17.000 0.000 0.000 
4.577 39.464 0.736 NaN NaN 49.465 50.032 50.089 26.853 26.772 0.000 600.000 0.000 0.000 0.000 
4.677 39.554 0.903 NaN NaN 49.592 50.031 50.092 26.849 26.782 0.000 167.000 25.000 0.000 0.000 
4.778 39.598 0.434 NaN NaN 49.705 50.027 50.094 26.855 26.782 0.000 0.000 50.000 0.000 0.000 
4.878 39.656 0.583 NaN NaN 49.808 50.031 50.098 26.855 26.787 0.000 558.000 125.000 0.000 0.000 
4.978 39.721 0.643 NaN NaN 49.898 50.022 50.097 26.865 26.787 0.000 0.000 0.000 0.000 0.000 
5.078 39.767 0.457 NaN NaN 49.978 50.024 50.097 26.865 26.793 0.000 225.000 0.000 0.000 0.000 
5.179 39.852 0.853 NaN NaN 50.042 50.023 50.092 26.874 26.792 0.000 508.000 0.000 0.000 0.000 
5.279 39.923 0.702 NaN NaN 50.110 50.014 50.093 26.870 26.789 0.000 192.000 158.000 0.000 0.000 
5.379 39.973 0.504 NaN NaN 50.166 50.017 50.094 26.868 26.799 0.000 0.000 0.000 0.000 0.000 
5.480 40.021 0.472 NaN NaN 50.209 50.015 50.091 26.867 26.799 0.000 0.000 8.000 0.000 0.000 
5.570 40.129 1.197 NaN NaN 50.249 50.020 50.092 26.882 26.805 0.000 0.000 0.000 0.000 0.000 
5.660 40.157 0.309 NaN NaN 50.280 50.013 50.080 26.875 26.803 0.000 0.000 192.000 0.000 0.000 
5.761 40.203 0.463 NaN NaN 50.316 50.026 50.090 26.880 26.811 0.000 0.000 150.000 0.000 0.000 
5.862 40.275 0.715 NaN NaN 50.338 50.014 50.084 26.889 26.810 0.000 0.000 0.000 0.000 0.000 
5.962 40.355 0.793 NaN NaN 50.364 50.014 50.091 26.881 26.812 0.000 0.000 0.000 0.000 0.000 
6.062 40.386 0.308 NaN NaN 50.362 50.014 50.080 26.884 26.813 0.000 0.000 158.000 0.000 0.000 
6.162 40.449 0.630 NaN NaN 50.389 50.016 50.080 26.894 26.818 0.000 0.000 0.000 0.000 0.000 
6.263 40.506 0.568 NaN NaN 50.408 50.026 50.084 26.896 26.828 0.000 0.000 0.000 0.000 0.000 
6.363 40.597 0.912 NaN NaN 50.398 50.016 50.078 26.891 26.815 0.000 0.000 33.000 17.000 0.000 
6.464 40.666 0.689 NaN NaN 50.419 50.025 50.088 26.915 26.833 0.000 0.000 0.000 0.000 0.000 
6.564 40.689 0.228 NaN NaN 50.396 50.008 50.074 26.892 26.822 0.000 0.000 0.000 0.000 0.000 
6.664 40.767 0.777 NaN NaN 50.399 50.005 50.071 26.904 26.825 0.000 0.000 292.000 50.000 0.000 
6.765 40.844 0.759 NaN NaN 50.414 50.012 50.077 26.908 26.838 0.000 0.000 100.000 0.000 0.000 
